id;project_name;file_path;route;line_number;code_snippet;source_variable;sink_type;notification_message;is_sanitized;source_of_data;is_dom;label;tool;pattern_id;severity;is_confirmed;taint_flow;sanitization_method;analysis_type;confidence_score;created_at;is_laravel_request;group_name;language_type
8583;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\editor\core.js;;28;354:                     dataset: { | 355:                         value: data.value, | >>>                         label: encodeURIComponent(data.label), | 357:                     } | 358:                 } (تعقيم: encodeURIComponent);dataset;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8584;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\editor\events-handles.js;;222;220:             } | 221:  | >>>             setTimeout(focusNode => { | 223:  | 224:                 const clean = focusNode => { (استخدام: setTimeout);;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8585;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\editor\liveeditmode.js;;18;"16:        var doc = mw.tools.parseHtml(); | 17:        var doc = document.implementation.createHTMLDocument(""""); | >>>        doc.body.innerHTML = root.innerHTML; | 19:  | 20:        mw.$('.element-current', doc).removeClass('element-current');";root.innerHTML;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8586;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\editor\liveeditmode.js;;90;"88:                         this.appendChild(this.nextSibling); | 89:                     } | >>>                     this.innerHTML = this.innerHTML + this.nextElementSibling.in... | 91:                     this.nextElementSibling.innerHTML = ''; | 92:                     this.nextElementSibling.className = 'mw-skip-and-remove';";this.innerHTML;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8587;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\element_analyzer.js;;164;"162:         var style = document.createElement('style'); | 163:         document.getElementsByTagName('head')[0].appendChild(style); | >>>         style.innerHTML = css; | 165:     }; | 166: ";css;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8588;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\external_callbacks.js;;141;139:         } | 140:         if(link_content && a) { | >>>             a.innerHTML = link_content | 142:         } | 143:     },;link_content;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8589;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\filemanager.js;;87;"85:             pc: function (options) { | 86:                 var node = document.createElement('span'); | >>>                 node.innerHTML = options.title; | 88:  | 89:                 var upload = mw.upload({";options.title;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8590;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\filemanager.js;;118;"116:             createFolder: function (options) { | 117:                 var node = document.createElement('span'); | >>>                 node.innerHTML = options.title; | 119:                 node.addEventListener('click', function (){ | 120:                     mw.prompt('Folder name', function (val) {";options.title;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8591;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\filemanager.js;;429;427:                 if (selectedItemsCount > 0) { | 428:                     scope.root.get(0).querySelector('.mw-file-manager--multisele... | >>>                     scope.root.get(0).querySelector('.mw-file-manager--multisele... | 430:                 } else { | 431:                     scope.root.get(0).querySelector('.mw-file-manager--multisele...;selectedItemsCount;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8592;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\filemanager.js;;1288;"1286:             var node = document.createElement('li'); | 1287:             node.className = 'breadcrumb-item'; | >>>             node.innerHTML = html || path.split('/').pop(); | 1289:             node.addEventListener('click', function (e){ | 1290:                 e.preventDefault();";html;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8593;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\filepicker.js;;324;"322:         } | 323:         if (this.settings.label) { | >>>             this._navigationHeader.innerHTML = '<h6><strong>' + this.settings.la... | 325:         } | 326:         this._navigationHolder = document.createElement('div');";h6;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8594;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\form-controls.js;;36;"770:                                             <div class=""mb-1""> | 771:                                                 <span class=""h4""> | >>>                                                     ${ escape(item.title) } | 773:                                                 </span> | 774:                                                 <span class=""text-muted""> - ${ e... (تعقيم: escape)";conf.label;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8595;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\form-controls.js;;52;"770:                                             <div class=""mb-1""> | 771:                                                 <span class=""h4""> | >>>                                                     ${ escape(item.title) } | 773:                                                 </span> | 774:                                                 <span class=""text-muted""> - ${ e... (تعقيم: escape)";conf.label;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8596;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\form-controls.js;;60;"770:                                             <div class=""mb-1""> | 771:                                                 <span class=""h4""> | >>>                                                     ${ escape(item.title) } | 773:                                                 </span> | 774:                                                 <span class=""text-muted""> - ${ e... (تعقيم: escape)";;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;0;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8597;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\hamburger.js;;45;"43:         var ul = document.createElement('ul'); | 44:         if(ul && targetMenu.querySelector('ul')){ | >>>             ul.innerHTML = targetMenu.querySelector('ul').innerHTML; | 46:             ul.querySelectorAll('[style],[class]').forEach(node => { | 47:                 node.removeAttribute('style')";ul;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8598;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\hamburger.js;;411;"409:         var mobileMenu = document.createElement('span'); | 410:         mobileMenu.className = 'mw-vhmbgr-wrapper'; | >>>         mobileMenu.innerHTML = hamburgers[hamburger]; | 412:         node.after(mobileMenu); | 413:     });";hamburgers;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8599;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\handles.js;;94;"92:             var title = mw.live_edit.registry[type] ? mw.live_edit.registry[type... | 93:             title = title.replace(/\_/, ' '); | >>>             span.innerHTML = mw.live_edit.getModuleIcon(type) + title; | 95:             var el = this; | 96:             span.onclick = function(){";type;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8600;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\handles.js;;164;"162:  | 163:     this.setTitle = function (icon, title) { | >>>         this.handleIcon.innerHTML = icon; | 165:         this.handleTitle.innerHTML = title; | 166:     };";icon;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8601;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\handles.js;;165;"163:     this.setTitle = function (icon, title) { | 164:         this.handleIcon.innerHTML = icon; | >>>         this.handleTitle.innerHTML = title; | 166:     }; | 167: ";icon;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8602;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\handles.js;;493;"491:                                     getIcon(src).then(function (data){ | 492:                                         var shImg = document.createElement('div'... | >>>                                         shImg.innerHTML = data; | 494:                                         shImg.part = 'mw-module-icon'; | 495:                                         if(shImg.querySelector('svg') !== null) ...";data;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8603;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\handles.js;;753;"751:                         var html = mw._activeModuleOver.outerHTML; | 752:                         var el = document.createElement('div'); | >>>                         el.innerHTML = html; | 754:                         $('[id]', el).each(function(){ | 755:                             this.id = mw.id('mw-id-');";html;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8604;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\handles.js;;871;"869:                         var html = getActiveDragCurrent().outerHTML; | 870:                         var el = document.createElement('div'); | >>>                         el.innerHTML = html; | 872:                         $('[id]', el).each(function(){ | 873:                             this.id = mw.id('mw-id-');";html;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8605;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\handles.js;;1173;"1171:                             icon = '<i class=""mw-edit-module-settings-tooltip-ic... | 1172:                         } | >>>                         new_el.innerHTML =  (icon + '<span class=""mw-edit-module... | 1174:                         mw.$("".mw_handle_module_spacing"", handle.wrapper).append... | 1175:                     }";icon;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8606;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\icon_selector.js;;45;"43:                 render: function (icon, target) { | 44:                     target.classList.add('material-icons'); | >>>                     target.innerHTML = (icon); | 46:                 }, | 47:                 remove: function (target) {";icon;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8607;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\icon_selector.js;;265;"263:                 }, | 264:                 render: function (icon, target) { | >>>                      target.innerHTML = icon.source; | 266:                      var svg = target.querySelector('svg'); | 267:                      if (svg) {";icon.source;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8608;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\icon_selector.js;;603;"601:             for ( var i = 1; i <= pages; i++) { | 602:                 var el = document.createElement('a'); | >>>                 el.innerHTML = i; | 604:                 el._value = i; | 605:                 if(page === i) {";i;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8609;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\icon_selector.js;;693;"691:                 var el = document.createElement('option'); | 692:                 el._value = item; | >>>                 el.innerHTML = item.name; | 694:                 sel.append(el); | 695:             });";item.name;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8610;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\jquery-ui.js;;644;"642: 		} | 643: 		var instance = this; | >>> 		return setTimeout( handlerProxy, delay || 0 ); | 645: 	}, | 646:  (استخدام آمن: setTimeout مع دالة)";handlerProxy;setTimeout;✓ setTimeout() is used safely with a function argument.;1;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;0;;sanitize;static;0.4;29/12/25 17:18;0;unknown;js
8611;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\le2\modules-list.js;;66;"64:         this.prepareCategories(); | 65:         nav.className = 'modules-list-categories'; | >>>         nav.innerHTML = this.categories.map(c => `<li data-category=""${c}"">${c}<... | 67:         nav.innerHTML =  `<li data-category="""">All categories</li> ${nav.innerHT... | 68:         nav.addEventListener('click', e => {";c;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8612;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\le2\modules-list.js;;67;"65:         nav.className = 'modules-list-categories'; | 66:         nav.innerHTML = this.categories.map(c => `<li data-category=""${c}"">${c}<... | >>>         nav.innerHTML =  `<li data-category="""">All categories</li> ${nav.innerHT... | 68:         nav.addEventListener('click', e => { | 69:             if (e.target.nodeName === 'LI') {";c;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8613;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\le2\modules-list.js;;109;"107:         moduleItem.className = 'modules-list-block-item modules-list-block-item-... | 108:         moduleItem.__$data = data; | >>>         moduleItem.innerHTML = ` | 110:             <div class=""modules-list-block-item-picture"" style=""background-image... | 111:             <div class=""modules-list-block-item-title"">${data.name || data.title...";div;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8614;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\le2\modules-list.js;;133;"131:  | 132:         cat.className = 'modules-list-block-category-section'; | >>>         cat.innerHTML = '<div class=""modules-list-block-category-section-title"">... | 134:         cat.__$hasNodes = false; | 135: ";div;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8615;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\acolorpicker\acolorpicker.js;;20;"24:      * Copyright (c) 2014-2017, Jon Schlinkert. | 25:      * Released under the MIT License. | >>>      */e.exports=function(e){return null!=e&&""object""==typeof e&&!1===Array.isAr... (تعقيم: encodeURIComponent)";a.default;innerHTML;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;encodeURIComponent;static;1;29/12/25 17:18;0;unknown;js
8616;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\air-datepicker\js\datepicker.js;;1164;"1162:         _onMouseUpEl: function (e) { | 1163:             e.originalEvent.inFocus = true; | >>>             setTimeout(this._onKeyUpGeneral.bind(this),4); | 1165:         }, | 1166:  (استخدام: setTimeout)";;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8617;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap-4.3.1\js\bootstrap.bundle.js;;702;"700:  | 701:       if (this._config.interval && !this._isPaused) { | >>>         this._interval = setInterval((document.visibilityState ? this.nextWhenVi... | 703:       } | 704:     }; (استخدام: setInterval)";;setInterval;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-setinterval-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8618;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap-4.3.1\js\bootstrap.bundle.js;;841;"839:           } | 840:  | >>>           _this3.touchTimeout = setTimeout(function (event) { | 842:             return _this3.cycle(event); | 843:           }, TOUCHEVENT_COMPAT_WAIT + _this3._config.interval); (استخدام آمن: setTimeout مع دالة)";;setTimeout;✓ setTimeout() is used safely with a function argument.;1;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;0;;sanitize;static;0.4;29/12/25 17:18;0;unknown;js
8619;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap-4.3.1\js\bootstrap.js;;703;"701:  | 702:       if (this._config.interval && !this._isPaused) { | >>>         this._interval = setInterval((document.visibilityState ? this.nextWhenVi... | 704:       } | 705:     }; (استخدام: setInterval)";;setInterval;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-setinterval-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8620;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap-4.3.1\js\bootstrap.js;;842;"840:           } | 841:  | >>>           _this3.touchTimeout = setTimeout(function (event) { | 843:             return _this3.cycle(event); | 844:           }, TOUCHEVENT_COMPAT_WAIT + _this3._config.interval); (استخدام آمن: setTimeout مع دالة)";;setTimeout;✓ setTimeout() is used safely with a function argument.;1;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;0;;sanitize;static;0.4;29/12/25 17:18;0;unknown;js
8621;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap-datetimepicker\js\bootstrap-datetimepicker.js;;993;"991:       this.showMode(mode); | 992:  | >>>       setTimeout($.proxy(function () { | 994:  | 995:         this.wheelPause = false (استخدام: setTimeout)";;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8622;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap-select-1.12.2\js\bootstrap-select.js;;512;"510:           li = this.createLi(); | 511:  | >>>       $drop.find('ul')[0].innerHTML = li; | 513:       return $drop; | 514:     },";li;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8623;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap-select-1.12.2\js\bootstrap-select.js;;519;"517:       // rebuild | 518:       var li = this.createLi(); | >>>       this.$menuInner[0].innerHTML = li; | 520:     }, | 521: ";li;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8624;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap-select-1.12.2\js\bootstrap-select.js;;572;"570:           var element = this.$element[0]; | 571:           titleOption.className = 'bs-title-option'; | >>>           titleOption.innerHTML = this.options.title; | 573:           titleOption.value = ''; | 574:           element.insertBefore(titleOption, element.firstChild);";this.options.title;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8625;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap-select-1.13.12\js\bootstrap-select.js;;710;"708:           li.appendChild(content); | 709:         } else { | >>>           li.innerHTML = content; | 711:         } | 712:       }";content;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8626;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap-select-1.13.12\js\bootstrap-select.js;;743;"741:  | 742:       if (options.content) { | >>>         textElement.innerHTML = options.content; | 744:       } else { | 745:         textElement.textContent = options.text;";options.content;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8627;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap-select-1.13.12\js\bootstrap-select.js;;782;"780:           iconElement; | 781:  | >>>       textElement.innerHTML = options.display; | 783:  | 784:       if (options.icon) {";options.display;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8628;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap-select-1.13.12\js\bootstrap-select.js;;858;"856:   function showNoResults (searchMatch, searchValue) { | 857:     if (!searchMatch.length) { | >>>       elementTemplates.noResults.innerHTML = this.options.noneResultsText.replac... | 859:       this.$menuInner[0].firstChild.appendChild(elementTemplates.noResults); | 860:     }";this.options.noneResultsText.replac...;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8629;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap-select-1.13.12\js\bootstrap-select.js;;1854;"1852:           item.element = liElement; | 1853:         } else { | >>>           item.element.innerHTML = liElement.innerHTML; | 1855:         } | 1856:         mainElements.push(item.element);";liElement.innerHTML;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8630;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap3\js\bootstrap.js;;59;979:     this.$body.addClass('modal-open') | 980:  | >>>     this.escape() | 982:     this.resize() | 983:  (تعقيم: escape);callback;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8631;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap3\js\bootstrap.js;;212;979:     this.$body.addClass('modal-open') | 980:  | >>>     this.escape() | 982:     this.resize() | 983:  (تعقيم: escape);;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8632;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap3\js\bootstrap.js;;361;979:     this.$body.addClass('modal-open') | 980:  | >>>     this.escape() | 982:     this.resize() | 983:  (تعقيم: escape);this.next;setInterval;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;unsafe-setinterval-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8633;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap3\js\bootstrap.js;;2286;1034:     this.isShown = false | 1035:  | >>>     this.escape() | 1037:     this.resize() | 1038:  (تعقيم: escape);this.checkPosition;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8634;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap5\js\bootstrap.bundle.js;;1177;"1175:         this._updateInterval(); | 1176:  | >>>         this._interval = setInterval((document.visibilityState ? this.nextWhenVi... | 1178:       } | 1179:     } (استخدام: setInterval)";;setInterval;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-setinterval-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8635;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap5\js\bootstrap.bundle.js;;1282;"1280:           } | 1281:  | >>>           this.touchTimeout = setTimeout(event => this.cycle(event), TOUCHEVENT_... | 1283:         } | 1284:       }; (استخدام: setTimeout)";;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8636;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap5\js\bootstrap.bundle.js;;1452;"1450:           activeElement.classList.remove(CLASS_NAME_ACTIVE$2, orderClassName, di... | 1451:           this._isSliding = false; | >>>           setTimeout(triggerSlidEvent, 0); | 1453:         }; | 1454:  (استخدام آمن: setTimeout مع دالة)";triggerSlidEvent;setTimeout;✓ setTimeout() is used safely with a function argument.;1;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;0;;sanitize;static;0.4;29/12/25 17:18;0;unknown;js
8637;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap5\js\bootstrap.bundle.js;;5517;"5515:  | 5516:       const element = document.createElement('div'); | >>>       element.innerHTML = this._config.template; | 5518:       this.tip = element.children[0]; | 5519:       return this.tip;";this._config.template;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8638;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap5\js\bootstrap.bundle.js;;5553;"5551:         } | 5552:  | >>>         element.innerHTML = content; | 5554:       } else { | 5555:         element.textContent = content;";content;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8639;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap5\js\bootstrap.esm.js;;1173;"1171:       this._updateInterval(); | 1172:  | >>>       this._interval = setInterval((document.visibilityState ? this.nextWhenVisi... | 1174:     } | 1175:   } (استخدام: setInterval)";;setInterval;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-setinterval-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
